category_1,category_2,category_3,title,product_rating,selling_price,mrp,seller_name,seller_rating,description,highlights,image_links,h_index
Electronics,Health Care Appliances,Bp Monitors,OMRON HEM 7156 Bp Monitor  (White),4.3,"₹2,492","₹3,860",WECROSS,4.2,"Accuracy is one of the most important requirements in blood pressure monitoring. Intelli Wrap 360° accuracy, this device allows you to get accurate readings effortlessly regardless of how the cuff is worn at home. Get the same accuracy as you would in your doctor's office.","Upper ArmBP Monitor Device Battery, Adaptor (Not included in Sales Package) Pulse Rate Indicator",https://rukminim1.flixcart.com/image/612/612/kcuug7k0/bp-monitor/9/r/a/omron-hem-7156-original-imaftvrrqgx4zj4j.jpeg?q=70,2547
Electronics,Health Care Appliances,Bp Monitors,DIAMOND Original Mercurial Regular Bp Monitor  (Multicolor),4.2,"₹2,975","₹3,190",CityHealth,4.8,"Check your patients’ blood pressure with perfection and ease with the use of this BP monitor from Diamond.
Cuffs That Cover All Arm Circumferences
Not only do the cuffs cover the circumferences of your patients' arm, but they keep them comfortable with Velcro straps that stay in place.
Durable Bag And Bulb
The rubber like bag and bulb of the device is very strong and hence very durable.
Clear Visibility
The Hg scale of the device has an elegant finish with a clear background and fine numbering, thus making this BP monitor easy to use and hence very convenient.
Can Withstand Any Climate
The body of the device has a Hi stove painting that lets it withstand any harsh climate.
Other Features
The apparatus has a special control valve that is great for a perfect pressure drop. The mercury in the device has a purity of 99.99 percent.",Upper ArmBP Monitor Device Manual,https://rukminim1.flixcart.com/image/612/612/j7xngy80/bp-monitor/r/x/m/diamond-original-mercurial-regular-original-imaew8u68hjfhtzv.jpeg?q=70,2548
Electronics,Health Care Appliances,Bp Monitors,AccuSure Blue Glucometer Machine Kit With 25 Test Strips Comes With AS09 Fully Automatic AS09 BP Monitor And Blood Glucometer Bp Monitor  (Dark Grey),4.2,"₹1,699","₹2,280",SimpleHealthcare,4.3,"BP Monitor :AccuSure AS9 Digital Arm BP monitor helps you to monitor your Blood pressure. It comes with a one-touch operation. Blood is carried from the heart to all parts of your body through vessels called arteries. Blood pressure is the force of the blood pushing against the walls of arteries. each time the heartbeat, it pumps out blood into the arteries. Blood pressure is at its highest when the heart pumps or ejects blood. this is called Systolic Blood pressure. Blood pressure is at its lowest when the heart rests(in between beats) this is called Diastolic Blood pressure.


Glucometer:
Diabetes homecare kit is a first of its kind condition management program that empowers you to take control over their condition. We have brought in key elements of diabetes care to your home on your fingertips.",Uppar ArmBP Monitor Device Battery Pulse Rate Indicator Memory Function Movement Indicator,https://rukminim1.flixcart.com/image/612/612/kxz0pe80/bp-monitor/k/l/s/blue-glucometer-machine-kit-with-25-test-strips-comes-with-as09-original-imagab6ahgpzyzqx.jpeg?q=70,2549
Electronics,Health Care Appliances,Bp Monitors,"Control D Fully Automatic Oscillometric Digital Blood Pressure Checking Machine Upper Arm Portable Digital Blood Pressure Monitor Bp Monitor  (Orange, Black)",4.0,₹899,"₹1,597",Nediah,4.8,"Control D Fully Automatic Blood Pressure Monitor with large display is a very useful home use medical device to monitor your BP on regular basis with its user friendly one touch button. The blood-pressure monitor is a fully automatic, digital BP measuring device for use on the upper arm, which enables very fast and reliable measurement of the systolic and diastolic blood-pressure as well as the pulse frequency by way of the oscillometric method of measuring. It shows the BP systolic, diastolic and pulse rate. It assure accurate way to check blood pressure level in your day to day life. Control D BPM is a compact, simple, reliable and durable monitoring device, easy to carry anywhere and operate with its user friendly function. It can be used in clinic, hospital, social medical organization and homes.",Upper ArmBP Monitor Device AAA Battery Pulse Rate Indicator Memory Function,https://rukminim1.flixcart.com/image/612/612/kmccosw0/bp-monitor/h/i/k/upper-arm-portable-digital-blood-pressure-monitor-fully-original-imagf9bs7vyxuhek.jpeg?q=70,2550
Electronics,Health Care Appliances,Bp Monitors,OMRON 7121J omron 7121j Bp Monitor  (White),4.1,"₹1,720","₹2,345",FinexKart,4.2,"The Omron HEM 7121J is a compact, fully automatic bp monitor, operating on the oscillometric principle for precise measurements and accurate results. It measures your bp with easy one touch operation
The device uses its advanced “intellisense” technology for comfortable controlled inflation, even a slight pressure change can be detected, resulting most accurate measurement, Saves time & money. Quick deflation releases valve for speedy measurement
Along with bp monitoring this product detects irregular heartbeat. Its loaded with body movement indicator and cuff wrapping guide which helps you keep even better watch on your cardiovascular health
Omron HEM 7121J comes with 3 years warranty and lifetime support provided by Omron. This digital blood pressure monitor is guaranteed to meet your standards
This product is mainly designed for general household use. Please read the important safety information in the instruction manual before using the unit
Tips- 1) wrap the cuff properly 2) measure at the same time of the day (within 1 hour after getting-up and before bed-time is recommended) 3) sit in a chair, straighten your back and be relaxed",UPPER ARMBP Monitor Device BATTARY /ADOPTER,https://rukminim1.flixcart.com/image/612/612/xif0q/bp-monitor/i/5/q/omron-7121j-7121j-omron-original-imaghzv3znzhshjk.jpeg?q=70,2551
Electronics,Health Care Appliances,Bp Monitors,ELKO EL-310 ELKOMETER Regular Mercurial Sphygmomanometer Bp Monitor  (Grey),4.1,"₹2,200","₹2,320",ELKO,4.2,"ELKO is one of the oldest manufacturers of medical equipments in India since 1965. High blood pressure/hypertension is the biggest known cause of disability and premature death throughout the world in the form of renal failure, stroke, heart attack and heart diseases. Hypertension typically has no symptoms and therefore needs utmost care and constant monitoring. As we ELKO, care for your healthy heart, we bring to you, ELKOMETER EL-310 which will assist you in maintaining your blood pressure levels. With its unique features, this device is highly accurate in monitoring hypertension which has been the main risk factor for heart and renal diseases apart from strokes.",Upper ArmBP Monitor Device Manual,https://rukminim1.flixcart.com/image/612/612/jy90eq80/bp-monitor/3/y/w/elko-el-310-elkometer-regular-mercurial-sphygmomanometer-original-imafgg9gtwmfjygu.jpeg?q=70,2552
Electronics,Health Care Appliances,Bp Monitors,Dr. Trust (USA) Fully Automatic Comfort Digital Blood Pressure Checking Machine with MDI Technology Bp Monitor  (Black),4.1,"₹1,699","₹1,865",Nureca Limited ,4.8,,USFDA and CE approved BP Monitor Device.BP Monitor Device Batteries,https://rukminim1.flixcart.com/image/612/612/kvgzyq80/bp-monitor/9/h/2/-original-imag8cwbdyedx75x.jpeg?q=70,2553
Electronics,Health Care Appliances,Bp Monitors,"Dr Amgenic Digital Blood Pressure Monitor AH-01 BP Machine With Voice Function Bp Monitor  (White, Black)",4.4,"₹1,143","₹1,899",DrAmgenic,5.0,"Dr. Amgenic Digital Blood Pressure Monitor is your blood pressure machine for home use. The fully automated device enables a very fast and reliable measurement of systolic and diastolic blood pressure. This digital blood pressure monitor is designed to provide precise and accurate BP and pulse ratings. It is a perfect purchase to keep your health in check. The device enables you to monitor your heart health at any time and from anywhere. It also has a unique hypertension indicator to assess the blood pressure readings as per the medically defined standards. Healthcare should know no bounds, just as health does!

Benefits
1.Comes with the WHO pressure classification indication on the machine.
2.Can detect irregular heartbeats during regular use.
3.The Dr Amgenic  BP machine is powered by batteries, making it easily portable. It also shows a low battery indication when the charge is running out.
Can also be plugged into a wall outlet with an adapter in case batteries run out.  (The adapter is not included in the package)
Smart automatic inflation of the arm cuff prevents pain and discomfort while taking a reading.",Upper ArmBP Monitor Device Battery Operated Pulse Rate Indicator Memory Function,https://rukminim1.flixcart.com/image/612/612/xif0q/bp-monitor/6/k/l/bp-machine-with-voice-function-digital-blood-pressure-monitor-ah-original-imaggs8mhzfhhefe.jpeg?q=70,2554
Electronics,Health Care Appliances,Bp Monitors,"Dr. Morepen BP09 BP Meter + free thermometer Bp Monitor  (White, Orange)",4.1,"₹1,139","₹2,610",JMD ENTERPRISES MEDICAL SUPPLY ,4.8,,DigitalBP Monitor Device 4X AAA Batteries ( Alkaline),https://rukminim1.flixcart.com/image/612/612/kv9urgw0/bp-monitor/p/p/m/bp09-bp-meter-free-thermometer-dr-morepen-original-imag87h3zcfzykzw.jpeg?q=70,2555
Electronics,Health Care Appliances,Bp Monitors,Dr. Morepen FULLY AUTOMATIC BLOOD PRESSURE MONITOR BP02 Bp Monitor  (White),4.1,"₹1,095","₹1,455",Value store,4.2,"WHO BLOOD PRESSURE INDICATOR,COMFORT INFLATION TECHNOLOGY,AVERAGING OF THREE READINGD,IRREGULAR HEART MEASURUNG,UPTO 60 READING MEMORY STORAGE",FULLY AUTOMATICBP Monitor Device BATTRIES Pulse Rate Indicator Memory Function Movement Indicator,https://rukminim1.flixcart.com/image/612/612/kt39jm80/bp-monitor/7/b/b/bp-02-fully-automatic-blood-pressure-monitor-bp02-dr-morepen-original-imag6g4rjrhmxfam.jpeg?q=70,2556
Electronics,Health Care Appliances,Bp Monitors,Dr. Morepen Bp 15 Bp one fully automatic blood pressure monitor Bp Monitor  (White),4.1,"₹1,139","₹1,300",HealnHealthy,4.6,"dr morepen bp 15 bp one blood pressure monitor have large display and records 2 user interface i.e.(2 X 120 memories), Averaging of 3 readings and detects irregular heartbeats.",Upper-ArmBP Monitor Device Battery Pulse Rate Indicator Memory Function,https://rukminim1.flixcart.com/image/612/612/kabe9ow0/bp-monitor/e/y/7/dr-morepen-bp-15-bp-one-fully-automatic-blood-pressure-monitor-original-imafrx9nhhybgftj.jpeg?q=70,2557
Electronics,Health Care Appliances,Bp Monitors,Dr care Aneroid Dial Square Model BP Monitor Come With Upper Manual Arm Cuff Desk Model Square Model BP Monitor Bp Monitor  (Blue),3.8,"₹1,849",,DRCARE,3.8,"Dr Care, Square Dail Model BP Android Aneroid Dial Square Model and Come In Dial Model and Attach with Manual Valve which is Inflate the Air and Provides Accretes Pressure Of your BP . It come with Gauge Features and by inflates the Air Valve which is Inflate by hand and dial At Pointer.  This Aneroid dial BP monitor come with Manual Arm Cuff, And Dial shaped Model which is easy to read and provides Accurate measure of your Systolic and Diastolic measure of BP at the Dial Pointer in Square Model.",Table Desk ModelBP Monitor Device Manual Pulse Rate Indicator Memory Function Movement Indicator,https://rukminim1.flixcart.com/image/612/612/xif0q/bp-monitor/z/d/r/anderoid-bp-apparatus-square-dial-model-dr-care-original-imaghcfehm5nfnw4.jpeg?q=70,2558
Electronics,Health Care Appliances,Bp Monitors,"OMRON HEM 7156A Digital Arm BP Monitor Bp Monitor  (White, Grey, Black)",4.2,"₹3,138","₹4,450",FinexKart,4.2,"Accuracy is one of the most important requirements in blood pressure monitoring. With  360Â° accuracy, OMRONâs HEM-7156 allows you to get accurate readings effortlessly regardless of how the cuff is worn at home. Get the same accuracy as you would in your doctorâs office! This model comes with an adapter.","Upper ArmBP Monitor Device AC Adapter, Battery Operated Pulse Rate Indicator Memory Function",https://rukminim1.flixcart.com/image/612/612/kj0bp8w0-0/bp-monitor/t/w/i/digital-arm-bp-monitor-hem-7156a-omron-original-imafyz28hn8n3sg7.jpeg?q=70,2559
Electronics,Health Care Appliances,Bp Monitors,Hicks Pressure Guard Aneroid Sphygmomanometer with free Firstmed Stethoscope Bp Monitor  (Black),3.8,₹779,"₹1,299",Ferrari,3.9,"Product 1 Year Standard Warranty In India . Highest Standard Of Quality. Patented Technology and Design from USA. Warranty covers manufacturing defects. Warranty program is conditional subject to terms and conditions of the manufacturer. Breakage of bp monitor, Stethoscope ,water damage, general wear and tear excluded from warranty. Customer need to send bp monitor to firstmed 1/56D lalita park  delhi -110092. Please do not attempt to repair bp monitor yourself /unauthorized repair as this may cause electric shock and will also void warranty.",upper arm bpBP Monitor Device manual,https://rukminim1.flixcart.com/image/612/612/kuvkcy80/bp-monitor/8/8/n/pressure-guard-aneroid-sphygmomanometer-with-free-firstmed-original-imag7wjysnbfhazu.jpeg?q=70,2560
Electronics,Health Care Appliances,Bp Monitors,Dr. Trust (USA) Fully Automatic A-One Galaxy Digital Blood Pressure Monitor Machine. Bp Monitor  (Black),4.1,"₹1,699","₹1,990",Nureca Limited ,4.8,"DescriptionThis Dr Trust Blood Pressure Monitor comes with an innovative MDI Technology that makes your BP measurement process less painful and in lesser time. Thanks to its micro USB port, you can charge this device on your laptop any power-sourced devices. It also comes with a Pulse Arrhythmia Indicator that detects pulse irregularities during the course of measurement. ",Upper ArmBP Monitor Device Batteries,https://rukminim1.flixcart.com/image/612/612/kdyus280/bp-monitor/8/a/b/dr-trust-usa-fully-automatic-a-one-galaxy-digital-blood-pressure-original-imafuqxexrgwr7au.jpeg?q=70,2561
Electronics,Health Care Appliances,Bp Monitors,"Control D Premium USB BP Monitor BP Machine Blood Pressure Monitor Machine Automatic Digital Electronic Blood Pressure Monitor Bp Monitor  (White, Blue)",4.8,₹989,"₹2,099",Nediah,4.8,Control D PREMIUM BP Monitor comes with advance and accurate sensors to measure Blood Pressure. The product can be powered by AAA Batteries included in the pack or by Micro USB Type cable. Date & Time Fuction along with Memory of 99 units for 2 user. SIMPLE One Touch Operation by clicking the START button. Large Display for ease of usage.,Blood Pressure MonitorBP Monitor Device Battery Pulse Rate Indicator Memory Function Movement Indicator,https://rukminim1.flixcart.com/image/612/612/xif0q/bp-monitor/f/5/f/automatic-digital-electronic-blood-pressure-monitor-premium-usb-original-imaghfhznhrjc8gv.jpeg?q=70,2562
Electronics,Health Care Appliances,Bp Monitors,Dr. Trust (USA) Fully Automatic Digital Check 110 Blood Pressure Machine with MDI Technology Bp Monitor  (Black),4.1,"₹1,099","₹1,540",Nureca Limited ,4.8,"If you do need a blood pressure monitor to use for regular monitoring, Dr Trust BP Check -110 might be a better fit.  It is validated by FDA and CE for clinical accuracy. Comes with MDI Technology and measures the blood pressure during inflation of the cuff comfortably. Comes with a micro USB power-in port to allow flexibility to power it to take measurements. It is a perfect fit for those who have specific needs like multiple users’ memory and large cuff size. Its memory saves data of 2 users (120 readings of each) and works with 4- “AA” alkaline batteries. Its compact, sleek and elegant design easily fits in your bag for anytime, anywhere use.  It can be used at health facilities, fitness centers, and other public facilities for blood pressure measurements. It can also be used in outpatient clinics of general hospitals for BP measurements of patients",Upper ArmBP Monitor Device Batteries Memory Function Movement Indicator,https://rukminim1.flixcart.com/image/612/612/xif0q/bp-monitor/m/w/v/a-one-with-talking-guidance-fully-automatic-blood-pressure-original-imagghdyybwfmdez.jpeg?q=70,2563
Electronics,Health Care Appliances,Bp Monitors,STANDARD AS-35K (Blood Pressure Monitoring Machine) Upper Arm Portable With 3 Years Warranty - Bp Monitor  (Blue & Royal White),4.2,"₹1,299","₹1,523",UltraHealthStore,4.8,"STANDARD : Blood pressure monitoring machine  is a bp monitor which helps to check blood pressure for each individual at home. This bp machine is specifically designed for Indian population . Our team has focused in 4 aspects i.e simplicity, accuracy, durability & affordability  which makes digital bp monitor very suitable for you. It has large LCD display which enables an excellent visibility of test results for elderly person at home as well. It carries 3 Years manufacturer warranty and 80  memory. It expands to fit regular and large size comfortably and easily.  BPCare Plus key features, #fully automatic bp machine. #free size comfortable cuff. #big LCD screen #80 bp test memories #motion detection during blood pressure measurement going on #meet standard guidelines.",Upper arm Automatic digital blood pressure monitor with Automatic Inflation Com-Fast Technology -BP Monitor Device AA Battery & adopter option Pulse Rate Indicator Memory Function Movement Indicator,https://rukminim1.flixcart.com/image/612/612/khnqqa80-0/bp-monitor/s/w/c/automatic-digital-bp-meter-at-home-as-35k-blood-pressure-original-imafxmdf5wkg4pg6.jpeg?q=70,2564
Electronics,Health Care Appliances,Bp Monitors,Dr. Trust (USA) Fully Automatic Digital Atrial Fibrillation Afib blood pressure machine Model No. 123 Bp Monitor  (White),4.2,"₹1,399","₹3,110",Nureca Limited ,4.8,"Dr Trust BP Check Pro 123 is designed with advanced Atrial Fibrillation (AFIB) technology which helps to prevent heart failure with early detection of AFIB with regular monitoring! It is the best choice for those people who need to check their blood pressure multiple times a day as it will help you save plenty of time. It shows results for systolic and diastolic blood pressure with cuff deflation and integrated with WHO indicator and irregular heartbeat detection. It is powered by 4*AAA batteries. You can also use micro USB for input power supply through USB cable. It is super portable and great for daily use at home. Cuff OK, body movement and Low battery indicators help to prevent getting inaccurate results. It shows any pulse rate irregularity with a flashing heart sign. 2 users can recall up to 120 past entries hassle-free. A large display with blue backlit makes it easy for all to read their results even in dim light",UPPER ARMBP Monitor Device 4 Batteries Pulse Rate Indicator Memory Function Movement Indicator,https://rukminim1.flixcart.com/image/612/612/xif0q/bp-monitor/z/j/l/usa-atrial-fibrilation-atrial-fibrillation-digital-blood-original-imaghu9hryxajfhh.jpeg?q=70,2565
Electronics,Health Care Appliances,Bp Monitors,"Control D BP107 USB Port Automatic Digital Blood Pressure BP107 Bp Monitor  (White, Blue)",4.0,₹849,"₹1,799",Nediah,4.8,"Control D Fully Automatic Blood Pressure Monitor with large display is a very useful home use medical device to monitor your BP on regular basis with its user friendly one touch button. The blood-pressure monitor is a fully automatic, digital BP measuring device for use on the upper arm, which enables very fast and reliable measurement of the systolic and diastolic blood-pressure as well as the pulse frequency by way of the oscillometric method of measuring. It shows the BP systolic, diastolic and pulse rate. The device comes with the two user interface with memory on 99 readings each. It assure accurate way to check blood pressure level in your day to day life. Control D BPM is a compact, simple, reliable and durable monitoring device, easy to carry anywhere and operate with its user friendly function. It can be used in clinic, hospital, social medical organization and homes.","Blood Pressure MonitorBP Monitor Device AAA Batteries, Direct Power with Micro USB port Pulse Rate Indicator Memory Function",https://rukminim1.flixcart.com/image/612/612/l3dcl8w0/bp-monitor/k/e/s/bp107-bp107-usb-port-automatic-digital-blood-pressure-control-d-original-imagegc8vyjrbbda.jpeg?q=70,2566
